,itemCode,itemName,units,price,department,userID,gender,age
4146,192020,Pif PafÂ Power Guard All Insect Killer 300ml ,4,11.0,GROCERY,28118cdf-687a-4801-927b-d41d33136d83,Female,56
4147,5927,Faber- Castell Color Pencil 115828 36's,5,44.25,ELECTRONICS,28118cdf-687a-4801-927b-d41d33136d83,Female,56
4148,1288585,Huawei Sport Smart Watch2 Black,5,1154.0,ELECTRONICS,28118cdf-687a-4801-927b-d41d33136d83,Female,56
4149,1397498,Nivea Deodorant for Men Fresh Ocean 150ml,1,13.8,GROCERY,28118cdf-687a-4801-927b-d41d33136d83,Female,56
4150,1467500,Grace Cole Softning Hand And Nail Cream Ginger Lily And Mandarin 30ml,6,27.0,FASHION,93420dc6-6563-4175-ba4a-ced393b0719a,Female,52
4151,1397145,"Sony WIC400 Wireless Behind-Neck In Ear Headphone, Black",10,149.0,ELECTRONICS,93420dc6-6563-4175-ba4a-ced393b0719a,Female,52
4152,1228865,TPLink Wi-Fi Smart Plug HS100,2,159.0,ELECTRONICS,93420dc6-6563-4175-ba4a-ced393b0719a,Female,52
4153,994954,Art & Craft Tea Mug 6pcs 155ml,10,23.5,ELECTRONICS,93420dc6-6563-4175-ba4a-ced393b0719a,Female,52
4154,1170025,Tefal Expertise Pan Cake C6203872,3,156.0,ELECTRONICS,93420dc6-6563-4175-ba4a-ced393b0719a,Female,52
4155,958401,Johnson's Body Soap Vita-Rich Soothing 125g,6,2.9,GROCERY,93420dc6-6563-4175-ba4a-ced393b0719a,Female,52
4156,1555890,Book Cover Roll 50cmx10m Brown 2Pc,7,12.5,ELECTRONICS,93420dc6-6563-4175-ba4a-ced393b0719a,Female,52
4157,1672462,Smart Girls Get More Rich Color Matte Lipstick Toffee 02 1pc,8,30.0,FASHION,93420dc6-6563-4175-ba4a-ced393b0719a,Female,52
4158,820707,Canon Cartridge CL441 Colour,4,96.0,ELECTRONICS,93420dc6-6563-4175-ba4a-ced393b0719a,Female,52
4159,5927,Faber- Castell Color Pencil 115828 36's,10,44.25,ELECTRONICS,93420dc6-6563-4175-ba4a-ced393b0719a,Female,52
4160,1616783,Toshiba Front Load Washing Machine TW-H90S2A 8Kg,5,1649.0,ELECTRONICS,93420dc6-6563-4175-ba4a-ced393b0719a,Female,52
4161,1413055,Davidoff Horizon Extreme EDP for Men 75ml,8,160.0,FASHION,93420dc6-6563-4175-ba4a-ced393b0719a,Female,52
4162,443561,Staedtler Noris HB Pencil 122-2BK10D 10 Piece,7,19.0,ELECTRONICS,93420dc6-6563-4175-ba4a-ced393b0719a,Female,52
4163,1044357,Jockey Pop Colour Mens Brief Extra Large Charcoal Mel FP01-0105,9,28.0,FASHION,310e1ccc-ba99-4702-9ef3-49f2cf16f03e,Female,69
4164,1373728,Ikon Box Fan IK-B20CII 20,9,129.0,ELECTRONICS,310e1ccc-ba99-4702-9ef3-49f2cf16f03e,Female,69
4165,1266037,Linksys Velop WHW0301 AC2200 1PK,8,948.0,ELECTRONICS,310e1ccc-ba99-4702-9ef3-49f2cf16f03e,Female,69
4166,11603,Koleston Dark Blonde Hair Colour Creme 306/0  50ml,10,17.6,GROCERY,310e1ccc-ba99-4702-9ef3-49f2cf16f03e,Female,69
4167,599528,Lav Misket Stem Ware 3pcs,8,21.0,ELECTRONICS,310e1ccc-ba99-4702-9ef3-49f2cf16f03e,Female,69
4168,1636374,Samsung A20s SMA207 32GB Black,9,649.0,ELECTRONICS,310e1ccc-ba99-4702-9ef3-49f2cf16f03e,Female,69
4169,12299,Axe Oil 10ml,5,4.35,GROCERY,310e1ccc-ba99-4702-9ef3-49f2cf16f03e,Female,69
4170,1402383,Pantene Pro-V 3 Minut Miracle Smooth & Silky Conditioner + Mask 200ml,10,21.5,GROCERY,310e1ccc-ba99-4702-9ef3-49f2cf16f03e,Female,69
4171,1435272,Blueair Air Purifier Classic 280i,8,2299.0,ELECTRONICS,310e1ccc-ba99-4702-9ef3-49f2cf16f03e,Female,69
4172,1183430,Loreal Elvive Keratin Straight Conditioner 400ml,2,23.65,GROCERY,310e1ccc-ba99-4702-9ef3-49f2cf16f03e,Female,69
4173,773845,Body Fantasies Strawberry Fragrance Body Spray 236ml,10,28.5,GROCERY,0c8803a9-c9f8-478d-90c1-ad1eb045140e,Male,67
4174,5324,Staedtler Color Pencil 12 Piece,5,9.0,ELECTRONICS,0c8803a9-c9f8-478d-90c1-ad1eb045140e,Male,67
4175,1032875,Oral-B Pro-Expert Whitening Toothpaste 75ml,4,20.2,GROCERY,0c8803a9-c9f8-478d-90c1-ad1eb045140e,Male,67
4176,1683611,"HP 15-DW1011NE Laptop,Core i5 1.6GHz ,8GB RAM, 512GB SSD, 2GB Graphics, Windows 10, 15.6inch FHD, Natural Silver",2,2899.0,ELECTRONICS,0c8803a9-c9f8-478d-90c1-ad1eb045140e,Male,67
4177,410112,Always Mesh Maxi Thick Night Sanitary Pads 24 Count,5,16.0,GROCERY,0c8803a9-c9f8-478d-90c1-ad1eb045140e,Male,67
4178,1598910,Aladdin Water Bottle 112-19-0901,4,19.0,ELECTRONICS,0c8803a9-c9f8-478d-90c1-ad1eb045140e,Male,67
4179,1512947,Siemens Ceramic Cooking Range HK9R3A250M 60x60cm 4Ceramic Hobs,10,3049.0,ELECTRONICS,0c8803a9-c9f8-478d-90c1-ad1eb045140e,Male,67
4180,1482545,HP Active Backpack + Mouse200 + EarPhone 150,4,135.0,ELECTRONICS,0c8803a9-c9f8-478d-90c1-ad1eb045140e,Male,67
4181,1406526,Beone Nail Clipper 2Pc Set 934,1,12.0,FASHION,0c8803a9-c9f8-478d-90c1-ad1eb045140e,Male,67
4182,1637181,Luminarc Water Set 7pc Allium,9,25.0,ELECTRONICS,0c8803a9-c9f8-478d-90c1-ad1eb045140e,Male,67
4183,985964,Chefline Forged Heavy Duty Casserole XD 22,2,68.5,ELECTRONICS,0c8803a9-c9f8-478d-90c1-ad1eb045140e,Male,67
4184,908040,Bio Oil Skincare Oil 60ml,4,45.15,GROCERY,0c8803a9-c9f8-478d-90c1-ad1eb045140e,Male,67
4185,450315,Stabilo Point88MiniPenWLT688-12-1,5,30.0,ELECTRONICS,0c8803a9-c9f8-478d-90c1-ad1eb045140e,Male,67
4186,1544387,Wagon R 4Wheel Soft Trolley 20inch Assorted Color,2,149.0,FASHION,f4fa1ef7-147a-4b29-a42b-8cc36702fb4d,Male,63
4187,1544387,Wagon R 4Wheel Soft Trolley 20inch Assorted Color,2,149.0,FASHION,f4fa1ef7-147a-4b29-a42b-8cc36702fb4d,Male,63
4188,1555890,Book Cover Roll 50cmx10m Brown 2Pc,7,12.5,ELECTRONICS,f4fa1ef7-147a-4b29-a42b-8cc36702fb4d,Male,63
4189,1342233,Home Dinner Set 20pcs YF5004,10,99.0,ELECTRONICS,f4fa1ef7-147a-4b29-a42b-8cc36702fb4d,Male,63
4190,88472,Faber-Castell Water Color Pencil 12 Pieces,6,13.0,ELECTRONICS,f4fa1ef7-147a-4b29-a42b-8cc36702fb4d,Male,63
4191,987037,Nivea Body Lotion Cocoa Butter 250ml x 2,8,26.25,GROCERY,f4fa1ef7-147a-4b29-a42b-8cc36702fb4d,Male,63
4192,651741,L'Oreal Casting Creme Gloss Ebony Black 200 1 Kit,4,41.4,GROCERY,f4fa1ef7-147a-4b29-a42b-8cc36702fb4d,Male,63
4193,1413294,Cetaphil Gentle Skin Cleanser 118ml,6,58.0,GROCERY,f4fa1ef7-147a-4b29-a42b-8cc36702fb4d,Male,63
4194,1268558,Wagon R 4 Wheel Soft Trolley 30inch Assorted Color,1,314.0,FASHION,f4fa1ef7-147a-4b29-a42b-8cc36702fb4d,Male,63
4195,1159856,Trands Type M to USB3.0 A Female Convert Adaptor TRCA645,1,49.0,ELECTRONICS,f4fa1ef7-147a-4b29-a42b-8cc36702fb4d,Male,63
4196,1533238,Fatafeat Bamboo Slotted Spoon SA2577CK,10,19.0,ELECTRONICS,f4fa1ef7-147a-4b29-a42b-8cc36702fb4d,Male,63
4197,1432806,Pears Hand Wash Oil-Clear And Glow 250ml,1,12.25,GROCERY,f4fa1ef7-147a-4b29-a42b-8cc36702fb4d,Male,63
4198,1467500,Grace Cole Softning Hand And Nail Cream Ginger Lily And Mandarin 30ml,6,27.0,FASHION,f4fa1ef7-147a-4b29-a42b-8cc36702fb4d,Male,63
4199,1598910,Aladdin Water Bottle 112-19-0901,5,19.0,ELECTRONICS,f4fa1ef7-147a-4b29-a42b-8cc36702fb4d,Male,63
4200,655217,Cosmoplast Square Laundry Bin,4,14.5,ELECTRONICS,dd4058be-49b7-4b6b-8ebd-585ed84d41ac,Male,26
4201,1364787,Lifebuoy Anti Bacterial Bar Mild Care 125g,3,4.75,GROCERY,dd4058be-49b7-4b6b-8ebd-585ed84d41ac,Male,26
4202,847563,Nivea Deodorant Natural Fairness Licorice & Avocado Extracts 200ml,6,17.35,GROCERY,dd4058be-49b7-4b6b-8ebd-585ed84d41ac,Male,26
4203,57949,Himalaya Herbals Moisturizing Aloe Vera Face Wash 150ml,10,27.0,GROCERY,dd4058be-49b7-4b6b-8ebd-585ed84d41ac,Male,26
4204,1492737,General Window Air Conditioner 113RAXGS18 1.5Ton,1,1819.0,ELECTRONICS,dd4058be-49b7-4b6b-8ebd-585ed84d41ac,Male,26
4205,1251005,Chefline Stainless Steel Idly Stand Flower 4Plate,7,41.0,ELECTRONICS,dd4058be-49b7-4b6b-8ebd-585ed84d41ac,Male,26
4206,1338890,Pedrini Ceramic Grill Pan 28cm,7,47.0,ELECTRONICS,dd4058be-49b7-4b6b-8ebd-585ed84d41ac,Male,26
4207,933196,Tramontina  Polywood Butchery Knife 21139/176 6inch,1,28.5,ELECTRONICS,dd4058be-49b7-4b6b-8ebd-585ed84d41ac,Male,26
4208,1266037,Linksys Velop WHW0301 AC2200 1PK,8,948.0,ELECTRONICS,dd4058be-49b7-4b6b-8ebd-585ed84d41ac,Male,26
4209,1178433,Aramis Sean John Unforgivable Electric EDT for Men 125ml,4,177.0,FASHION,dd4058be-49b7-4b6b-8ebd-585ed84d41ac,Male,26
4210,5927,Faber- Castell Color Pencil 115828 36's,1,44.25,ELECTRONICS,dd4058be-49b7-4b6b-8ebd-585ed84d41ac,Male,26
4211,1680209,Samsung Galaxy Buds Plus (SM-R175N) White,1,529.0,ELECTRONICS,dd4058be-49b7-4b6b-8ebd-585ed84d41ac,Male,26
4212,1063997,Paco Rabanne Invictus EDT Men 100 Ml + 10 ml Gift Set,6,325.0,FASHION,dd4058be-49b7-4b6b-8ebd-585ed84d41ac,Male,26
4213,1202755,D-Link AC1900 Wi-Fi EXO Router,8,576.5,ELECTRONICS,dd4058be-49b7-4b6b-8ebd-585ed84d41ac,Male,26
4214,663888,General Mills Chex Mix Cheddar Snack 248g,6,16.5,GROCERY,dd4058be-49b7-4b6b-8ebd-585ed84d41ac,Male,26
4215,1379861,Home Style Study Table + 2 Chair KT247 Blue,5,99.0,OTHERS,6f093911-3c63-48dc-a562-5dfb03390af7,Male,39
4216,1673054,Smart Girls Get More Bronzing Powder Duo For Face And Body 01 Warm Bronze 1pc,3,37.0,FASHION,6f093911-3c63-48dc-a562-5dfb03390af7,Male,39
4217,977047,Faber Castell Junior Grip Color Pencil 10s,1,13.0,ELECTRONICS,6f093911-3c63-48dc-a562-5dfb03390af7,Male,39
4218,1696281,Aardee Chest Freezer ARCF600 600LTR,1,1549.0,ELECTRONICS,6f093911-3c63-48dc-a562-5dfb03390af7,Male,39
4219,919651,Chefline Slotted Turner N269,5,9.5,ELECTRONICS,6f093911-3c63-48dc-a562-5dfb03390af7,Male,39
4220,1559354,Fabiola Role Model Home Play Set F7049,1,29.0,OTHERS,463be2a7-4fe8-469d-a009-cc54966b3fed,Female,55
4221,26907,Salonpas Spray 80ml,2,33.25,GROCERY,463be2a7-4fe8-469d-a009-cc54966b3fed,Female,55
4222,1396325,Emoji Lunch Bag 3D Insulated 86656,3,28.0,ELECTRONICS,463be2a7-4fe8-469d-a009-cc54966b3fed,Female,55
4223,1637683,Feber Sweet House 800010960,4,2299.0,OTHERS,463be2a7-4fe8-469d-a009-cc54966b3fed,Female,55
4224,1323445,Hauser Sparkle Gel Pen 10's H6062S,10,9.5,ELECTRONICS,463be2a7-4fe8-469d-a009-cc54966b3fed,Female,55
4225,1213485,Skid Fusion Tri-Cycle SF-228,10,99.0,OTHERS,463be2a7-4fe8-469d-a009-cc54966b3fed,Female,55
4226,1135067,Carlton Tourer 4Wheel Soft Trolley 78cm Assorted Colors,10,349.0,FASHION,463be2a7-4fe8-469d-a009-cc54966b3fed,Female,55
4227,1003290,Maped Graph Peps Fineliner 20's-749151,6,37.0,ELECTRONICS,550858c3-4de4-40df-aa68-719b183e0a97,Female,70
4228,1220102,Prestige Bakemaster Flower Cakelette Pan 46638,7,39.0,ELECTRONICS,550858c3-4de4-40df-aa68-719b183e0a97,Female,70
4229,1228865,TPLink Wi-Fi Smart Plug HS100,6,159.0,ELECTRONICS,550858c3-4de4-40df-aa68-719b183e0a97,Female,70
4230,1205402,Nivea Shower Gel Active Clean 250ml,1,14.5,GROCERY,550858c3-4de4-40df-aa68-719b183e0a97,Female,70
4231,1406526,Beone Nail Clipper 2Pc Set 934,3,12.0,FASHION,550858c3-4de4-40df-aa68-719b183e0a97,Female,70
4232,742231,"Clear Women's Anti-Dandruff Shampoo Anti-Hair Fall, 400ml",8,20.75,GROCERY,550858c3-4de4-40df-aa68-719b183e0a97,Female,70
4233,520233,Sinbo&Hami Water Bottle Assorted Colors FP165,4,9.0,ELECTRONICS,550858c3-4de4-40df-aa68-719b183e0a97,Female,70
4234,491840,Eastern Roasted Rice powder 1 Kg,9,6.95,GROCERY,550858c3-4de4-40df-aa68-719b183e0a97,Female,70
4235,355996,Komax Biotank Water Bottle 1.1Ltr,9,17.5,ELECTRONICS,8bc737ba-0ad9-4cc8-9971-bd2a64feb06c,Female,70
4236,685331,Bic Kids Visa Coloring Felt Pen 18's 960,9,18.5,ELECTRONICS,8bc737ba-0ad9-4cc8-9971-bd2a64feb06c,Female,70
4237,1550713,Uni-Ball Signo Gel Pen UM120 6's,4,24.0,ELECTRONICS,8bc737ba-0ad9-4cc8-9971-bd2a64feb06c,Female,70
4238,79094,Intex Swim Vest 59661 (Design may vary),5,11.0,OTHERS,8bc737ba-0ad9-4cc8-9971-bd2a64feb06c,Female,70
4239,1058534,Art & Craft Fame Bowl Set 6pcs,4,17.0,ELECTRONICS,8bc737ba-0ad9-4cc8-9971-bd2a64feb06c,Female,70
4240,1669237,Huawei Y9 Prime 2019 64GB Midnight Black,5,549.0,ELECTRONICS,8bc737ba-0ad9-4cc8-9971-bd2a64feb06c,Female,70
4241,1201927,Fitbit Blaze Smart Fitness Watch FB502SBK Small Black,1,1049.0,ELECTRONICS,8bc737ba-0ad9-4cc8-9971-bd2a64feb06c,Female,70
4242,1196471,Maybelline Instant Age Rewind Eraser Dark Circles Concealer 160 Brightener 1pc,5,59.0,FASHION,8bc737ba-0ad9-4cc8-9971-bd2a64feb06c,Female,70
4243,1191315,Home Glass Jar,9,5.5,ELECTRONICS,c94ed3b3-aec4-4f3c-b3a4-268c2e5b7a37,Female,60
4244,1512476,Apple iPhone XR 64GB Black,5,2529.0,ELECTRONICS,c94ed3b3-aec4-4f3c-b3a4-268c2e5b7a37,Female,60
4245,825154,Fruit Of The Loom Men's Classic Shorty Boxer 2 Piece Extra Large White,6,51.0,FASHION,c94ed3b3-aec4-4f3c-b3a4-268c2e5b7a37,Female,60
4246,1544387,Wagon R 4Wheel Soft Trolley 20inch Assorted Color,3,149.0,FASHION,c94ed3b3-aec4-4f3c-b3a4-268c2e5b7a37,Female,60
4247,1325282,Fabiola Baby-Doll With Walker 86828,4,79.0,OTHERS,c94ed3b3-aec4-4f3c-b3a4-268c2e5b7a37,Female,60
4248,1591087,Oppo A5S 32GB Black,5,549.0,ELECTRONICS,c94ed3b3-aec4-4f3c-b3a4-268c2e5b7a37,Female,60
4249,443625,Clear Men's Anti-Dandruff Shampoo Hairfall Defense 400ml,9,20.75,GROCERY,c94ed3b3-aec4-4f3c-b3a4-268c2e5b7a37,Female,60
4250,944050,Omron Ear Thermometer 520,3,199.0,ELECTRONICS,c94ed3b3-aec4-4f3c-b3a4-268c2e5b7a37,Female,60
4251,1550713,Uni-Ball Signo Gel Pen UM120 6's,2,24.0,ELECTRONICS,c94ed3b3-aec4-4f3c-b3a4-268c2e5b7a37,Female,60
4252,1317819,Chefline Black Marble Double Side Pan 36cm,2,89.0,ELECTRONICS,c94ed3b3-aec4-4f3c-b3a4-268c2e5b7a37,Female,60
4253,1089173,Pedrini Aluminium Coffee Maker 6cups,1,72.5,ELECTRONICS,c94ed3b3-aec4-4f3c-b3a4-268c2e5b7a37,Female,60
4254,1001543,Targus Universal Tab Case THZ5 7in Assorted,1,21.0,ELECTRONICS,c94ed3b3-aec4-4f3c-b3a4-268c2e5b7a37,Female,60
4255,711947,Himalaya Clear Complexion Whitening Daily Scrub 150ml,3,27.0,GROCERY,c94ed3b3-aec4-4f3c-b3a4-268c2e5b7a37,Female,60
4256,1262041,Pilot Frixion Roller Pen 6 Piece FR7,6,38.0,ELECTRONICS,c94ed3b3-aec4-4f3c-b3a4-268c2e5b7a37,Female,60
4257,1035762,Braun Digital Thermometer PRT2000,8,59.0,ELECTRONICS,c94ed3b3-aec4-4f3c-b3a4-268c2e5b7a37,Female,60
4258,1402383,Pantene Pro-V 3 Minut Miracle Smooth & Silky Conditioner + Mask 200ml,9,21.5,GROCERY,29e86537-4024-4778-aeb9-fd12250435f4,Male,70
4259,1421111,X-Cell  Wireless Power Bank10000mAh PC10201 Assorted Color,7,69.0,ELECTRONICS,29e86537-4024-4778-aeb9-fd12250435f4,Male,70
4260,1003290,Maped Graph Peps Fineliner 20's-749151,1,37.0,ELECTRONICS,29e86537-4024-4778-aeb9-fd12250435f4,Male,70
4261,1671489,Philips Cordless Stick Vacuum Cleaner FC6823/61,1,2229.0,ELECTRONICS,29e86537-4024-4778-aeb9-fd12250435f4,Male,70
4262,1656520,Lacoste Men's Sunglass Rectangle L882S-001 5518,9,590.0,FASHION,29e86537-4024-4778-aeb9-fd12250435f4,Male,70
4263,1034262,TPLink AC1900 Wireless Dual Band Gigabit Router Archer C9,10,519.0,ELECTRONICS,29e86537-4024-4778-aeb9-fd12250435f4,Male,70
4264,175158,Cosmoplast Drum Bucket 125Ltr Assorted Color,10,76.0,ELECTRONICS,29e86537-4024-4778-aeb9-fd12250435f4,Male,70
4265,1003290,Maped Graph Peps Fineliner 20's-749151,4,37.0,ELECTRONICS,29e86537-4024-4778-aeb9-fd12250435f4,Male,70
4266,744259,Aquafresh Little Teeth Toothpaste 50ml,5,6.6,GROCERY,29e86537-4024-4778-aeb9-fd12250435f4,Male,70
4267,1631668,Liht Organics Youth Elixir Liquid Foundation Divine 20ml,4,198.5,FASHION,b1280508-cdce-4f01-ac55-4fe3dbcc5596,Male,61
4268,742231,"Clear Women's Anti-Dandruff Shampoo Anti-Hair Fall, 400ml",5,20.75,GROCERY,b1280508-cdce-4f01-ac55-4fe3dbcc5596,Male,61
4269,1613607,Uni-Ball Ball Point Jet stream 0.7mm 6's,1,22.5,ELECTRONICS,b1280508-cdce-4f01-ac55-4fe3dbcc5596,Male,61
4270,1264788,Max Factor 2000 Calorie Curl Addict Mascara Volume & Curl Black 1pc,4,50.0,FASHION,b1280508-cdce-4f01-ac55-4fe3dbcc5596,Male,61
4271,24966,Betty Crocker SuperMoist Cake Mix White Chocolate Swirl 500 Gm,8,8.75,GROCERY,b1280508-cdce-4f01-ac55-4fe3dbcc5596,Male,61
4272,1680209,Samsung Galaxy Buds Plus (SM-R175N) White,9,529.0,ELECTRONICS,b1280508-cdce-4f01-ac55-4fe3dbcc5596,Male,61
4273,937799,Kojie San Skin Lightening Soap 135g,6,9.2,GROCERY,b1280508-cdce-4f01-ac55-4fe3dbcc5596,Male,61
4274,1085696,Microsoft Office Home & Business 2016 For MAC,4,996.5,ELECTRONICS,b1280508-cdce-4f01-ac55-4fe3dbcc5596,Male,61
4275,893867,UHU Glue Stick 21gm 3+1 PR106,6,21.0,ELECTRONICS,b1280508-cdce-4f01-ac55-4fe3dbcc5596,Male,61
4276,1383592,Tramontina Knife With Block Set 6pcs Assorted Colors,10,93.5,ELECTRONICS,b1280508-cdce-4f01-ac55-4fe3dbcc5596,Male,61
4277,1005173,Dove Men+Care Antiperspirant Deodorant Invisible Dry 150ml,8,15.75,GROCERY,b1280508-cdce-4f01-ac55-4fe3dbcc5596,Male,61
4278,1357528,Lifebuoy Anti Bacterial Hand Wash Total 10 500ml,6,25.6,GROCERY,b1280508-cdce-4f01-ac55-4fe3dbcc5596,Male,61
4279,1276182,American Tourister Cruze 4 Wheel Hard Trolley 80cm Black,7,499.0,FASHION,fb61b45d-4341-41ef-a035-b60c0337786d,Female,58
4280,733672,Double Horse Chakki Fresh Atta Whole Wheat Flour 2 Kg,7,10.9,GROCERY,fb61b45d-4341-41ef-a035-b60c0337786d,Female,58
4281,26765,Adol Caplets 24pcs,3,4.5,GROCERY,fb61b45d-4341-41ef-a035-b60c0337786d,Female,58
4282,647869,Maybelline Color Sensational Classics Lipstick Hollywood Red 540 1pc,3,59.0,FASHION,fb61b45d-4341-41ef-a035-b60c0337786d,Female,58
4283,491840,Eastern Roasted Rice powder 1 Kg,2,6.95,GROCERY,fb61b45d-4341-41ef-a035-b60c0337786d,Female,58
4284,1594435,VIP Fairway 4Wheel Hard Trolley 55cm Graphite,3,279.0,FASHION,fb61b45d-4341-41ef-a035-b60c0337786d,Female,58
4285,1171595,Automate Car Air Freshner Doll TS0210 4pcs,1,20.0,ELECTRONICS,4931108b-f491-46aa-83cf-22bb7f280379,Female,65
4286,1550002,Michael Kors Women's Sunglass Cat-Eye 1046-11001356 C/Eye Gld,2,722.0,FASHION,4931108b-f491-46aa-83cf-22bb7f280379,Female,65
4287,1251097,Maybelline Push Up Angel Mascara Very Black 1pc,3,73.5,FASHION,4931108b-f491-46aa-83cf-22bb7f280379,Female,65
4288,11192,Prestige Can Opener 54156,6,30.0,ELECTRONICS,4931108b-f491-46aa-83cf-22bb7f280379,Female,65
4289,1396325,Emoji Lunch Bag 3D Insulated 86656,4,28.0,ELECTRONICS,4931108b-f491-46aa-83cf-22bb7f280379,Female,65
4290,1212936,Paco Rabanne Invictus EDT for Men 100ml,2,315.0,FASHION,c4d54bf1-3408-43b2-a13d-315275fc5c30,Female,69
4291,991258,Trands Aux Cable TRCA208,8,15.0,ELECTRONICS,c4d54bf1-3408-43b2-a13d-315275fc5c30,Female,69
4292,11231,Listerine Mouthwash Cool Mint 250ml,4,18.4,GROCERY,c4d54bf1-3408-43b2-a13d-315275fc5c30,Female,69
4293,1637926,Feber Ride on Moto Flowly 800008234,2,199.0,OTHERS,c4d54bf1-3408-43b2-a13d-315275fc5c30,Female,69
4294,1431217,Call Of Duty Black Ops 4 Sony PS4 Standard Edition,4,279.0,ELECTRONICS,c4d54bf1-3408-43b2-a13d-315275fc5c30,Female,69
4295,1557587,Ikon Smart watch IK-W90,1,149.0,ELECTRONICS,2ab4053c-214a-488e-a055-b1fd7d983909,Female,44
4296,1448086,Home Style Wall Clock Arabic 42cm,6,72.0,OTHERS,2ab4053c-214a-488e-a055-b1fd7d983909,Female,44
4297,1044357,Jockey Pop Colour Mens Brief Extra Large Charcoal Mel FP01-0105,7,28.0,FASHION,2ab4053c-214a-488e-a055-b1fd7d983909,Female,44
4298,1602484,Dyson Cordless Vacuum Cleaner V10 Absolute,6,2449.0,ELECTRONICS,2ab4053c-214a-488e-a055-b1fd7d983909,Female,44
4299,1705197,"Toshiba Portege A30-D-135, 13.3 Inch HD Laptop,Intel i5-7200u 8 GB RAM, 500GB  SATA HDD, Windows 10 Pro, Black",3,3465.0,ELECTRONICS,2ab4053c-214a-488e-a055-b1fd7d983909,Female,44
4300,1637979,Feber Trike Baby Plus Music 800012100,2,499.0,OTHERS,2ab4053c-214a-488e-a055-b1fd7d983909,Female,44
4301,1422224,Best Way Rainbow Play Center 52221,4,139.0,OTHERS,2ab4053c-214a-488e-a055-b1fd7d983909,Female,44
4302,1159856,Trands Type M to USB3.0 A Female Convert Adaptor TRCA645,10,49.0,ELECTRONICS,2ab4053c-214a-488e-a055-b1fd7d983909,Female,44
4303,1630788,iPhone 11 Pro Leather Folio MX062ZM Black,6,549.0,ELECTRONICS,2ab4053c-214a-488e-a055-b1fd7d983909,Female,44
4304,207533,Sebamed Lip Defence 1pc,6,7.25,GROCERY,2ab4053c-214a-488e-a055-b1fd7d983909,Female,44
4305,1705197,"Toshiba Portege A30-D-135, 13.3 Inch HD Laptop,Intel i5-7200u 8 GB RAM, 500GB  SATA HDD, Windows 10 Pro, Black",8,3465.0,ELECTRONICS,2ab4053c-214a-488e-a055-b1fd7d983909,Female,44
4306,1213485,Skid Fusion Tri-Cycle SF-228,3,99.0,OTHERS,2ab4053c-214a-488e-a055-b1fd7d983909,Female,44
4307,1134327,Black Panther Men's Health Socks Free Size 1x3 Pack,9,21.0,FASHION,2ab4053c-214a-488e-a055-b1fd7d983909,Female,44
4308,175158,Cosmoplast Drum Bucket 125Ltr Assorted Color,10,76.0,ELECTRONICS,2ab4053c-214a-488e-a055-b1fd7d983909,Female,44
4309,1624865,Garnier Ultra Doux Nurturing Almond Milk Shampoo 400ml,9,18.5,GROCERY,2ab4053c-214a-488e-a055-b1fd7d983909,Female,44
4310,564331,Chefline Crepe Pan XCP25R 25cm,3,27.5,ELECTRONICS,9ba5c6ee-008a-4c68-b283-ac9b23357475,Female,18
4311,1460020,Tramontina Stainless Steel Cutlery Set 16pcs,7,72.0,ELECTRONICS,9ba5c6ee-008a-4c68-b283-ac9b23357475,Female,18
4312,1289275,LG Microwave Oven MS4295CIS 42Ltr,6,734.0,ELECTRONICS,9ba5c6ee-008a-4c68-b283-ac9b23357475,Female,18
4313,1606759,Chefline Stainless Steel Cookware Set GS-0304 10pcs,10,229.0,ELECTRONICS,9ba5c6ee-008a-4c68-b283-ac9b23357475,Female,18
4314,1262041,Pilot Frixion Roller Pen 6 Piece FR7,7,38.0,ELECTRONICS,9ba5c6ee-008a-4c68-b283-ac9b23357475,Female,18
4315,1213485,Skid Fusion Tri-Cycle SF-228,4,99.0,OTHERS,9ba5c6ee-008a-4c68-b283-ac9b23357475,Female,18
4316,1357528,Lifebuoy Anti Bacterial Hand Wash Total 10 500ml,5,25.6,GROCERY,9ba5c6ee-008a-4c68-b283-ac9b23357475,Female,18
4317,1170025,Tefal Expertise Pan Cake C6203872,8,156.0,ELECTRONICS,9ba5c6ee-008a-4c68-b283-ac9b23357475,Female,18
4318,1583183,Skid Fusion Remote Control Glow Power Track Set 88803,6,69.0,OTHERS,9ba5c6ee-008a-4c68-b283-ac9b23357475,Female,18
4319,1351065,Moulinex Hand Blender DD86C127 750W,8,399.0,ELECTRONICS,9ba5c6ee-008a-4c68-b283-ac9b23357475,Female,18
4320,1495357,Apple iPhone XS Max 256GB Silver,8,4499.0,ELECTRONICS,9ba5c6ee-008a-4c68-b283-ac9b23357475,Female,18
4321,1300880,VIP Neolite 4 Wheel Hard Trolley 65cm Black,2,389.0,FASHION,9ba5c6ee-008a-4c68-b283-ac9b23357475,Female,18
4322,1594048,Maple Leaf Home PVC Wall Mirror M-1021 20inch,4,59.0,OTHERS,9ba5c6ee-008a-4c68-b283-ac9b23357475,Female,18
4323,902121,Prestige Infinity Stock Pot 30cm PR77380,10,167.0,ELECTRONICS,9ba5c6ee-008a-4c68-b283-ac9b23357475,Female,18
4324,1209807,Garnier Ultra Doux Replenishing Shampoo Honey Treasures 400ml x 2,8,24.25,GROCERY,6acce0f1-60f2-4348-bfed-16e77883e173,Female,46
